# Observation File: observation_columnSpinup.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: water content [mol]
# Region: subsurface domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: snow-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow depth [m]
# Region: surface domain
# Reduction: average
# Variable: snow-depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow density [kg/m^3]
# Region: surface domain
# Reduction: average
# Variable: snow-density
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation rate [m/d]
# Region: surface domain
# Reduction: average
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface evaporation cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-subsurface_evaporative_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: discharge cumulation [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface-subsurface exchange cumulation [mol/d]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt rate [m/d]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snowmelt cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain [m/d]
# Region: surface domain
# Reduction: average
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: rain cumulation [m3/d]
# Region: surface domain
# Reduction: integral
# Variable: surface-precipitation_rain
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow [mSWE/d]
# Region: surface domain
# Reduction: average
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow cumulation [m3SWE/d]
# Region: surface domain
# Reduction: integral
# Variable: snow-precipitation
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: molar density liquid [mol m^-3]
# Region: surface domain
# Reduction: average
# Variable: surface-molar_density_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface area [m^2]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-cell_volume
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: snow melt [m/d]
# Region: surface domain
# Reduction: average
# Variable: snow-melt
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface temperature [K]
# Region: surface domain
# Reduction: average
# Variable: surface-temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: air temperature [K]
# Region: surface domain
# Reduction: average
# Variable: surface-air_temperature
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: thaw depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-thaw_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: water table depth [m]
# Region: surface domain
# Reduction: average
# Variable: surface-water_table
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: net runoff [mol/d]
# Region: surface outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# =============================================================================
"time [d]","water content [mol]","surface water content [mol]","snow water content [mol]","snow depth [m]","snow density [kg/m^3]","evaporation rate [m/d]","evaporation cumulation [m3/d]","subsurface evaporation cumulation [m3/d]","discharge cumulation [mol/d]","surface-subsurface exchange cumulation [mol/d]","snowmelt rate [m/d]","snowmelt cumulation [m3/d]","rain [m/d]","rain cumulation [m3/d]","snow [mSWE/d]","snow cumulation [m3SWE/d]","molar density liquid [mol m^-3]","surface area [m^2]","snow melt [m/d]","surface temperature [K]","air temperature [K]","thaw depth [m]","water table depth [m]","net runoff [mol/d]"
2.600000000000e+02,9.638165192212e+05,2.337298469696e+01,1.293333294957e+03,1.168138555376e-01,1.994770844809e+02,-2.108725902272e-04,-2.108725902272e-04,0.000000000000e+00,2.525173888926e+02,8.273393765686e+00,0.000000000000e+00,0.000000000000e+00,4.556498393752e-03,4.556498393752e-03,0.000000000000e+00,0.000000000000e+00,5.550384728208e+04,1.000000000000e+00,0.000000000000e+00,2.732182404070e+02,2.741129760742e+02,0.000000000000e+00,0.000000000000e+00,2.525173888926e+02
2.610000000000e+02,9.638044880864e+05,1.469051031751e+01,1.299956850711e+03,1.141950781140e-01,2.050967900783e+02,-1.193565365876e-04,-1.193565365876e-04,0.000000000000e+00,1.667774207903e+02,1.203107716554e+01,0.000000000000e+00,0.000000000000e+00,2.631600377844e-03,2.631600377844e-03,0.000000000000e+00,0.000000000000e+00,5.550379618918e+04,1.000000000000e+00,0.000000000000e+00,2.731955356622e+02,2.741157226562e+02,0.000000000000e+00,0.000000000000e+00,1.667774207903e+02
2.620000000000e+02,9.637970943421e+05,7.115291254987e+00,1.448445414425e+03,1.283093371411e-01,2.033859028500e+02,-3.799840257929e-04,-3.799840257929e-04,0.000000000000e+00,3.374058185888e+01,7.393750257435e+00,0.000000000000e+00,0.000000000000e+00,3.382039632520e-04,3.382039632520e-04,2.295282390797e-03,2.295282390797e-03,5.550383917770e+04,1.000000000000e+00,0.000000000000e+00,2.732146544134e+02,2.728657531738e+02,0.000000000000e+00,0.000000000000e+00,3.374058185888e+01
2.630000000000e+02,9.637858665980e+05,7.428157916348e+00,1.533593050108e+03,1.346137337576e-01,2.052571261345e+02,-2.205202254424e-04,-2.205202254424e-04,0.000000000000e+00,1.091487173216e+01,1.122773839073e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.313597528069e-03,1.313597528069e-03,5.550377442327e+04,1.000000000000e+00,0.000000000000e+00,2.731859479031e+02,2.729480590820e+02,0.000000000000e+00,0.000000000000e+00,1.091487173216e+01
2.640000000000e+02,9.637767809403e+05,6.352256917009e+00,1.622154626869e+03,1.406914272566e-01,2.077312790816e+02,-3.687646518580e-04,-3.687646518580e-04,0.000000000000e+00,1.016155382020e+01,9.085652824490e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.226817374378e-03,1.226817374378e-03,5.550380018030e+04,1.000000000000e+00,0.000000000000e+00,2.731973196447e+02,2.715744934082e+02,0.000000000000e+00,0.000000000000e+00,1.016155382020e+01
2.650000000000e+02,9.637681403728e+05,6.432308617310e+00,1.716581251867e+03,1.475646286746e-01,2.095846359283e+02,-3.839470409001e-04,-3.839470409001e-04,0.000000000000e+00,8.560511531031e+00,8.640563230471e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.317321703244e-03,1.317321703244e-03,5.550379175508e+04,1.000000000000e+00,0.000000000000e+00,2.731935934746e+02,2.702450256348e+02,0.000000000000e+00,0.000000000000e+00,8.560511531031e+00
2.660000000000e+02,9.637574492483e+05,7.464627403524e+00,1.786155612080e+03,1.515845274783e-01,2.122961123346e+02,-3.117472391656e-04,-3.117472391656e-04,0.000000000000e+00,9.658806238039e+00,1.069112502312e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.417796793145e-04,9.417796793145e-04,5.550375646554e+04,1.000000000000e+00,0.000000000000e+00,2.731780585613e+02,2.695712585449e+02,0.000000000000e+00,0.000000000000e+00,9.658806238039e+00
2.670000000000e+02,9.637435069887e+05,9.732640204871e+00,1.812396953198e+03,1.507667579375e-01,2.165837319178e+02,-1.753425255534e-04,-1.753425255534e-04,0.000000000000e+00,1.167424311733e+01,1.394225592066e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.974786853778e-04,2.974786853778e-04,5.550369484441e+04,1.000000000000e+00,0.000000000000e+00,2.731512110418e+02,2.690826721191e+02,0.000000000000e+00,0.000000000000e+00,1.167424311733e+01
2.680000000000e+02,9.637267873878e+05,1.536952380986e+01,1.839317596486e+03,1.503818884293e-01,2.203636769751e+02,-1.115555037968e-04,-1.115555037968e-04,0.000000000000e+00,1.108271614313e+01,1.671959974801e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.735232981920e-04,3.735232981920e-04,5.550360363751e+04,1.000000000000e+00,0.000000000000e+00,2.731120976812e+02,2.684630432129e+02,0.000000000000e+00,0.000000000000e+00,1.108271614313e+01
2.690000000000e+02,9.637097727653e+05,2.374207515802e+01,1.891948080652e+03,1.527797262181e-01,2.231118868882e+02,-1.242319215444e-04,-1.242319215444e-04,0.000000000000e+00,8.642081117149e+00,1.701463246598e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.240351744482e-04,8.240351744482e-04,5.550355207374e+04,1.000000000000e+00,0.000000000000e+00,2.730902934266e+02,2.682687377930e+02,0.000000000000e+00,0.000000000000e+00,8.642081117149e+00
2.700000000000e+02,9.636931593860e+05,3.483727606325e+01,1.966135693922e+03,1.576865025816e-01,2.246459063455e+02,-1.086507454958e-04,-1.086507454958e-04,0.000000000000e+00,5.518176793963e+00,1.661337769936e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.228003381289e-03,1.228003381289e-03,5.550351119539e+04,1.000000000000e+00,0.000000000000e+00,2.730731567542e+02,2.692470703125e+02,0.000000000000e+00,0.000000000000e+00,5.518176793963e+00
2.710000000000e+02,9.636789486336e+05,3.829114309982e+01,2.030237871492e+03,1.610164907615e-01,2.271725833271e+02,-1.788121349545e-04,-1.788121349545e-04,0.000000000000e+00,1.075689284614e+01,1.421075988293e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.760924817378e-04,9.760924817378e-04,5.550353585783e+04,1.000000000000e+00,0.000000000000e+00,2.730834581316e+02,2.696322021484e+02,0.000000000000e+00,0.000000000000e+00,1.075689284614e+01
2.720000000000e+02,9.636646741895e+05,4.544714678907e+01,2.138099822163e+03,1.698233056380e-01,2.268351296110e+02,-1.781650438728e-04,-1.781650438728e-04,0.000000000000e+00,7.118467043841e+00,1.427447073314e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.765194340013e-03,1.765194340013e-03,5.550350038348e+04,1.000000000000e+00,0.000000000000e+00,2.730686315945e+02,2.682385864258e+02,0.000000000000e+00,0.000000000000e+00,7.118467043841e+00
2.730000000000e+02,9.636480747913e+05,6.204654557207e+01,2.199209016859e+03,1.719399649046e-01,2.304465125264e+02,-1.161716249879e-04,-1.161716249879e-04,0.000000000000e+00,0.000000000000e+00,1.659939878300e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.849020890514e-04,9.849020890514e-04,5.550339308353e+04,1.000000000000e+00,0.000000000000e+00,2.730244094916e+02,2.662763366699e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.740000000000e+02,9.636324894169e+05,7.763192089832e+01,2.225822319733e+03,1.712569581578e-01,2.341653975698e+02,-1.233935486304e-04,-1.233935486304e-04,0.000000000000e+00,0.000000000000e+00,1.558537532625e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.560947646142e-04,3.560947646142e-04,5.550339479830e+04,1.000000000000e+00,0.000000000000e+00,2.730250774547e+02,2.668343811035e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.750000000000e+02,9.636211667840e+05,8.187364562938e+01,2.342770381863e+03,1.806843696552e-01,2.336085642863e+02,-2.020164488575e-04,-2.020164488575e-04,0.000000000000e+00,7.080806784262e+00,1.132253151514e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.904945983552e-03,1.904945983552e-03,5.550350120019e+04,1.000000000000e+00,0.000000000000e+00,2.730688971236e+02,2.715271606445e+02,0.000000000000e+00,0.000000000000e+00,7.080806784262e+00
2.760000000000e+02,9.636101331862e+05,7.476866473407e+01,2.414255267972e+03,1.842008457493e-01,2.361408832503e+02,-2.432183263389e-04,-2.432183263389e-04,0.000000000000e+00,1.813844609981e+01,1.103346520394e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.044715720466e-03,1.044715720466e-03,5.550350182803e+04,1.000000000000e+00,0.000000000000e+00,2.730691729103e+02,2.691885986328e+02,0.000000000000e+00,0.000000000000e+00,1.813844609981e+01
2.770000000000e+02,9.635945271642e+05,9.037468814937e+01,2.432346553200e+03,1.826070320061e-01,2.399878212239e+02,-1.712566223036e-04,-1.712566223036e-04,0.000000000000e+00,0.000000000000e+00,1.560602341530e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.548567232219e-04,1.548567232219e-04,5.550329309893e+04,1.000000000000e+00,0.000000000000e+00,2.729839714962e+02,2.654357299805e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.780000000000e+02,9.635757637528e+05,1.091380993125e+02,2.442277176250e+03,1.806547725234e-01,2.435724183588e+02,-8.891835457086e-05,-8.891835457086e-05,0.000000000000e+00,0.000000000000e+00,1.876341116317e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.013774335525e-05,9.013774335525e-05,5.550312085758e+04,1.000000000000e+00,0.000000000000e+00,2.729160509648e+02,2.670015258789e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.790000000000e+02,9.635576190071e+05,1.272828447736e+02,2.471359815260e+03,1.808471605445e-01,2.462108963103e+02,-8.383174870018e-05,-8.383174870018e-05,0.000000000000e+00,0.000000000000e+00,1.814474546108e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.401900295270e-04,4.401900295270e-04,5.550307148060e+04,1.000000000000e+00,0.000000000000e+00,2.728969274144e+02,2.685264282227e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.800000000000e+02,9.635389631738e+05,1.459386766039e+02,2.498751505110e+03,1.807181379728e-01,2.491182088892e+02,-8.906699597567e-05,-8.906699597567e-05,0.000000000000e+00,0.000000000000e+00,1.865583183031e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.045702605811e-04,4.045702605811e-04,5.550292267120e+04,1.000000000000e+00,0.000000000000e+00,2.728403054900e+02,2.662910766602e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.810000000000e+02,9.635182352033e+05,1.666666467752e+02,2.512375676829e+03,1.794312804206e-01,2.522740948030e+02,-6.770641972520e-05,-6.770641972520e-05,0.000000000000e+00,0.000000000000e+00,2.072797017127e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.779785665906e-04,1.779785665906e-04,5.550265615822e+04,1.000000000000e+00,0.000000000000e+00,2.727422152668e+02,2.643414611816e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.820000000000e+02,9.634981702042e+05,1.867316449983e+02,2.548285588697e+03,1.804875234987e-01,2.543826152779e+02,-9.625865383009e-05,-9.625865383009e-05,0.000000000000e+00,0.000000000000e+00,2.006499822312e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.507658495379e-04,5.507658495379e-04,5.550261997652e+04,1.000000000000e+00,0.000000000000e+00,2.727291728905e+02,2.649125061035e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.830000000000e+02,9.634784600429e+05,2.064418059639e+02,2.596274699784e+03,1.824113448340e-01,2.564405400608e+02,-1.115170698605e-04,-1.115170698605e-04,0.000000000000e+00,0.000000000000e+00,1.971016096559e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.532603923016e-04,7.532603923016e-04,5.550244475322e+04,1.000000000000e+00,0.000000000000e+00,2.726671099703e+02,2.639901428223e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.840000000000e+02,9.634599786086e+05,2.249232397449e+02,2.622242751071e+03,1.823588917202e-01,2.590797992443e+02,-1.431510670500e-04,-1.431510670500e-04,0.000000000000e+00,0.000000000000e+00,1.848143378095e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.246906821849e-04,3.246906821849e-04,5.550248109093e+04,1.000000000000e+00,0.000000000000e+00,2.726798136360e+02,2.633794555664e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.850000000000e+02,9.634441704683e+05,2.407313810349e+02,2.684167997121e+03,1.862532146270e-01,2.596524407993e+02,-3.358385707482e-05,-3.358385707482e-05,0.000000000000e+00,0.000000000000e+00,1.580814129003e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.082012178817e-03,1.082012178817e-03,5.550262293601e+04,1.000000000000e+00,0.000000000000e+00,2.727301392186e+02,2.633032226562e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.860000000000e+02,9.634293391688e+05,2.555626803638e+02,2.728947513860e+03,1.877044928455e-01,2.619430424519e+02,-6.889701914282e-05,-6.889701914282e-05,0.000000000000e+00,0.000000000000e+00,1.483129932890e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.378868974093e-04,7.378868974093e-04,5.550264083543e+04,1.000000000000e+00,0.000000000000e+00,2.727365415489e+02,2.642752990723e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.870000000000e+02,9.634150114265e+05,2.698904214626e+02,2.826916888887e+03,1.951527489181e-01,2.609905878520e+02,-1.669245895204e-04,-1.669245895204e-04,0.000000000000e+00,0.000000000000e+00,1.432774109880e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.598220228161e-03,1.598220228161e-03,5.550262476413e+04,1.000000000000e+00,0.000000000000e+00,2.727307437092e+02,2.674638977051e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.880000000000e+02,9.634020204325e+05,2.828814168892e+02,2.888536670615e+03,1.974400942731e-01,2.635895280381e+02,-2.247072958582e-04,-2.247072958582e-04,0.000000000000e+00,0.000000000000e+00,1.299099542664e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,8.854027974792e-04,8.854027974792e-04,5.550273485475e+04,1.000000000000e+00,0.000000000000e+00,2.727705428011e+02,2.674761352539e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.890000000000e+02,9.633838914526e+05,3.010103955427e+02,2.929132785988e+03,1.987008774608e-01,2.656012544225e+02,-9.588539919341e-05,-9.588539919341e-05,0.000000000000e+00,0.000000000000e+00,1.812897865352e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.361755346518e-04,6.361755346518e-04,5.550206646047e+04,1.000000000000e+00,0.000000000000e+00,2.725380687191e+02,2.667987976074e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.900000000000e+02,9.633637834139e+05,3.211184344336e+02,2.984814558442e+03,2.012344837459e-01,2.672443693266e+02,-5.232079992855e-05,-5.232079992855e-05,0.000000000000e+00,0.000000000000e+00,2.010803889087e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.512595703143e-04,9.512595703143e-04,5.550171292172e+04,1.000000000000e+00,0.000000000000e+00,2.724231323172e+02,2.659582519531e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.910000000000e+02,9.633433627692e+05,3.415390778783e+02,3.031200208369e+03,2.028127620908e-01,2.692870218639e+02,-7.438871067072e-05,-7.438871067072e-05,0.000000000000e+00,0.000000000000e+00,2.042064344465e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.616731874591e-04,7.616731874591e-04,5.550139756053e+04,1.000000000000e+00,0.000000000000e+00,2.723245994515e+02,2.643775939941e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.920000000000e+02,9.633245188550e+05,3.603829912923e+02,3.066769049199e+03,2.036770248144e-01,2.712900608534e+02,-1.444429816578e-04,-1.444429816578e-04,0.000000000000e+00,0.000000000000e+00,1.884391341406e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.962651668375e-04,4.962651668375e-04,5.550155437571e+04,1.000000000000e+00,0.000000000000e+00,2.723731066254e+02,2.619736328125e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.930000000000e+02,9.633042142211e+05,3.806876264745e+02,3.083841861960e+03,2.029026539572e-01,2.738444417203e+02,-1.105080744813e-04,-1.105080744813e-04,0.000000000000e+00,0.000000000000e+00,2.030463518217e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.977031817243e-04,1.977031817243e-04,5.550095314210e+04,1.000000000000e+00,0.000000000000e+00,2.721914010245e+02,2.590446472168e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.940000000000e+02,9.632789318259e+05,4.059700219741e+02,3.088373478707e+03,2.011873932552e-01,2.765929683930e+02,-5.032801190149e-05,-5.032801190149e-05,0.000000000000e+00,0.000000000000e+00,2.528239549962e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,3.292638111240e-05,3.292638111240e-05,5.549935239749e+04,1.000000000000e+00,0.000000000000e+00,2.717560159682e+02,2.587234191895e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.950000000000e+02,9.632517691400e+05,4.331327074934e+02,3.128406278260e+03,2.027143198094e-01,2.780689361027e+02,-4.224951793656e-05,-4.224951793656e-05,0.000000000000e+00,0.000000000000e+00,2.716268551933e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,6.792872939548e-04,6.792872939548e-04,5.549913892271e+04,1.000000000000e+00,0.000000000000e+00,2.717022374438e+02,2.592189025879e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.960000000000e+02,9.632277600542e+05,4.571417928603e+02,3.173383115367e+03,2.044068087259e-01,2.797287615438e+02,-9.555135879712e-05,-9.555135879712e-05,0.000000000000e+00,0.000000000000e+00,2.400908536682e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,7.143568968612e-04,7.143568968612e-04,5.549962212311e+04,1.000000000000e+00,0.000000000000e+00,2.718251594928e+02,2.587586975098e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.970000000000e+02,9.632074830193e+05,4.774188276928e+02,3.230550983508e+03,2.074687379909e-01,2.805614183074e+02,-1.211137384837e-04,-1.211137384837e-04,0.000000000000e+00,0.000000000000e+00,2.027703483251e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,9.081461042443e-04,9.081461042443e-04,5.550038372266e+04,1.000000000000e+00,0.000000000000e+00,2.720291830999e+02,2.625388183594e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.980000000000e+02,9.631894962741e+05,4.954055726974e+02,3.373383798456e+03,2.180096933744e-01,2.787995736354e+02,-1.645251476508e-04,-1.645251476508e-04,0.000000000000e+00,0.000000000000e+00,1.798674500458e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.408760967630e-03,2.408760967630e-03,5.550062137519e+04,1.000000000000e+00,0.000000000000e+00,2.720957254509e+02,2.639211425781e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2.990000000000e+02,9.631712703341e+05,5.136315121240e+02,3.488009020453e+03,2.250650493608e-01,2.792375560111e+02,-1.385610143559e-04,-1.385610143559e-04,0.000000000000e+00,0.000000000000e+00,1.822593942662e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.927043784214e-03,1.927043784214e-03,5.550034887020e+04,1.000000000000e+00,0.000000000000e+00,2.720194947372e+02,2.612152099609e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.000000000000e+02,9.631502244765e+05,5.346773691682e+02,3.523428230794e+03,2.253390748256e-01,2.817357996811e+02,-8.613575120535e-05,-8.613575120535e-05,0.000000000000e+00,0.000000000000e+00,2.104585704422e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,5.533345018836e-04,5.533345018836e-04,5.549922099660e+04,1.000000000000e+00,0.000000000000e+00,2.717226708546e+02,2.587189025879e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.010000000000e+02,9.631253181802e+05,5.595836649595e+02,3.551814912702e+03,2.255744333485e-01,2.837177277081e+02,-2.694908880691e-05,-2.694908880691e-05,0.000000000000e+00,0.000000000000e+00,2.490629579132e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.864322661050e-04,4.864322661050e-04,5.549757136480e+04,1.000000000000e+00,0.000000000000e+00,2.713316976565e+02,2.600314941406e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.020000000000e+02,9.631027437586e+05,5.821580871039e+02,3.645758648181e+03,2.314240107481e-01,2.838663701289e+02,-2.308287086194e-05,-2.308287086194e-05,0.000000000000e+00,0.000000000000e+00,2.257442214438e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.670945360666e-03,1.670945360666e-03,5.549649489170e+04,1.000000000000e+00,0.000000000000e+00,2.710980206845e+02,2.563583984375e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.030000000000e+02,9.630807580751e+05,6.041437703912e+02,3.773376270783e+03,2.398774413365e-01,2.834394278199e+02,-7.095439314263e-05,-7.095439314263e-05,0.000000000000e+00,0.000000000000e+00,2.198568328730e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.226276404114e-03,2.226276404114e-03,5.549839755942e+04,1.000000000000e+00,0.000000000000e+00,2.715218741166e+02,2.568877258301e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.040000000000e+02,9.630611778018e+05,6.237240445121e+02,3.924812225763e+03,2.506275435366e-01,2.821672406575e+02,-7.547359178040e-05,-7.547359178040e-05,0.000000000000e+00,0.000000000000e+00,1.958027412088e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,2.652684060528e-03,2.652684060528e-03,5.549878749483e+04,1.000000000000e+00,0.000000000000e+00,2.716154005494e+02,2.567704467773e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
3.050000000000e+02,9.630437843570e+05,6.411174904424e+02,4.174649067645e+03,2.692099137969e-01,2.794063705699e+02,-1.229389358412e-04,-1.229389358412e-04,0.000000000000e+00,0.000000000000e+00,1.739344593030e+01,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,4.377143706787e-03,4.377143706787e-03,5.549995365147e+04,1.000000000000e+00,0.000000000000e+00,2.719121004112e+02,2.601809692383e+02,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
